lon,lat
9.71442,53.59465
19.43882,50.71295
20.66783,52.44092
20.94697,52.33225
20.94697,52.33225
9.65965,51.38778
6.21540,49.63675
-3.79675,40.37475
26.14793,42.01578
22.68133,50.02175
9.75838,57.21595
-9.69840,52.28292
19.94970,49.29575
20.47650,53.77717
-4.30853,40.37158
-3.25827,54.09790
18.23922,54.83277
18.61667,48.76667
21.14083,52.08282
12.32797,51.35510
6.77387,51.27763
-0.61293,38.48783
13.92817,51.06167
6.75452,51.30330
-0.07945,51.50347
16.99310,51.15267
10.65135,49.97715
5.77800,52.20633
6.71457,51.26743
4.74443,52.65958
25.55065,45.59692
10.63790,51.40170
-58.36183,-34.60968
-3.95062,40.42563
10.34128,52.12233
18.95203,47.51377
9.85793,52.16243
17.95197,50.65805
17.95000,50.64938
21.00550,52.27050
14.87965,49.41150
13.20928,47.37502
11.96373,51.50422
-10.27698,52.13907
-10.27698,52.13907
16.83175,50.78532
18.53490,54.58160
18.53490,54.58160
18.23377,54.60647
11.70308,52.23197
-63.08513,18.07070
-64.62318,18.41382
-71.82223,42.34490
10.42073,51.88540
-4.31527,55.89765
20.45647,53.74220
9.85018,52.25590
-82.36510,35.49427
-82.34488,35.47798
-88.38097,42.96738
-73.92812,40.86893
8.54857,52.05285
15.89897,52.60750
10.04420,52.44163
13.88370,51.99112
-82.40407,35.51892
11.78945,48.35272
-95.75075,35.97362
-58.87767,-38.62830
0.17993,38.75645
-3.73558,40.41328
20.89778,52.26562
20.89778,52.26562
8.54538,52.16493
20.47600,53.77642
13.38285,52.50375
6.74097,43.61972
13.32790,52.32682
18.93333,50.30000
12.14693,49.38497
10.88795,51.70958
19.01572,50.24115
-82.59432,28.02687
6.95760,49.42343
-0.07433,38.91317
9.28833,52.11000
-81.90862,35.66495
18.75000,52.75000
12.34472,51.43832
7.08342,51.15772
16.98523,51.14437
21.07680,52.12208
18.58508,54.00245
18.02795,54.55883
10.57098,49.30432
20.96212,49.42100
20.96212,49.42100
8.03767,49.59428
12.90547,50.82512
-95.77828,29.77968
19.48138,51.77937
-3.65400,40.41857
18.98720,50.20445
20.66783,52.44092
20.66783,52.44092
13.92005,50.98765
11.38678,50.92745
9.34593,48.72117
20.66783,52.44092
20.66783,52.44092
20.66783,52.44092
21.98452,50.03357
22.48815,49.28342
22.30990,50.69855
6.83037,49.80277
11.78500,47.40650
20.61805,52.20712
2.12200,41.29570
21.74215,60.58802
7.14450,50.90407
7.06048,51.38170
-71.64120,42.25968
14.04797,46.61808
-81.61158,41.51268
-56.69623,-36.46388
8.18505,49.89610
8.08038,50.97992
10.21683,53.53923
13.56680,52.45765
4.21427,50.48400
19.93763,50.01150
6.97838,50.62020
17.93743,50.67292
17.93743,50.67292
19.09452,50.81792
24.82457,60.20315
-97.14718,27.71682
11.06053,49.36533
-80.49100,43.51157
12.27573,51.68193
8.64925,50.09267
8.22098,55.79045
11.95728,51.46958
6.15532,50.78742
10.71273,53.83897
11.54088,49.41553
13.25790,52.56097
13.25790,52.56097
9.56572,47.58992
16.47520,49.21185
16.93278,52.46967
10.20255,59.07778
19.42918,51.74145
18.66723,53.01867
22.01153,50.05905
14.07442,50.99318
21.98633,50.03278
17.02662,51.11440
17.04780,51.11088
19.15968,50.24262
19.15968,50.24262
8.04692,50.97443
-76.91513,39.21638
15.73862,50.89672
9.57383,54.26742
18.47180,54.52035
8.79287,52.00108
8.91732,48.20157
-7.90000,40.65833
18.80985,52.71275
18.17025,50.45118
-73.80772,40.87097
13.33777,52.51347
11.34903,49.55245
12.09700,49.02310
20.66783,52.44092
10.07673,49.90293
8.65290,55.47797
18.38948,54.80437
17.02680,51.11780
17.04235,51.11007
-13.65418,29.12078
17.04743,51.11278
14.41222,50.09325
7.10648,51.47715
8.37855,52.63202
6.77387,51.27763
13.65117,52.27457
7.49463,47.76138
17.11325,49.47017
8.62532,52.09798
-82.32750,34.81202
13.49387,55.69047
6.09112,49.89530
17.04513,51.11153
12.34818,51.35598
10.58510,49.20202
21.97165,50.03025
18.93125,50.33407
7.15425,51.21672
14.27817,53.91823
14.27817,53.91823
7.10648,51.47715
4.44853,51.90493
19.89232,50.05552
12.23730,51.83705
11.53475,52.15783
9.40988,49.03417
14.17742,52.92250
10.64942,50.12773
20.69815,52.39475
18.88778,54.34265
6.22207,45.84307
30.22500,59.92125
21.50317,53.68828
15.51097,52.27520
-3.71905,40.49325
11.71087,49.17213
21.99935,50.03357
9.70302,53.60452
18.48605,54.52070
19.28432,50.74793
19.27402,50.75023
10.33538,55.40177
5.75440,45.19617
13.98868,52.28977
-76.91790,39.21250
9.90123,51.61480
9.19600,48.89248
13.33417,54.31167
13.38098,52.50255
8.34330,48.98860
11.99653,47.76827
11.73823,51.66920
6.01875,52.02192
22.01477,50.52403
22.01477,50.52403
16.81825,52.24995
10.91533,49.57505
7.21367,51.51655
9.68687,52.32842
22.01283,50.04292
4.62710,52.50417
6.84487,49.38392
10.81525,52.31002
14.37298,51.58962
12.21387,47.86268
17.07035,50.77462
20.94833,52.28773
8.71950,52.20873
7.61497,51.61850
-4.31102,48.31495
19.38397,53.25733
7.83595,49.31133
9.98540,52.55220
18.96503,47.52973
19.17270,50.32597
18.34970,-34.01103
139.46860,35.70038
17.35457,49.53247
6.71667,52.25000
19.00450,52.63333
12.88787,47.73482
-0.61112,42.32532
7.32825,51.55027
-0.54295,51.35978
9.31707,52.08505
20.66680,52.43443
8.99215,50.13532
8.71035,49.34683
14.57542,50.06992
-4.01910,40.78122
-0.85353,51.46400
-97.03288,33.38018
14.35110,50.10460
20.66577,52.44240
9.70908,53.57822
13.48862,52.48773
14.52573,48.19622
-87.09720,20.59655
21.43210,49.73443
17.08643,51.12563
9.41143,50.21232
6.65837,43.51935
6.64498,43.52030
-117.71915,33.65353
9.72970,53.62305
18.53137,54.36197
18.53137,54.36197
9.79772,53.73917
18.44425,54.54888
11.34795,48.25757
10.88707,48.32607
9.66287,53.76308
19.15492,50.24173
19.14757,50.24015
19.15492,50.24173
-1.28202,52.95347
-1.45818,51.20822
6.62910,43.34277
18.64025,52.99118
8.65528,51.89100
7.21258,49.33027
14.80657,51.21272
9.91568,53.64663
20.65387,52.42995
6.87422,47.65527
18.48605,54.52070
21.99003,50.01210
21.99003,50.01210
18.40648,52.77600
14.55000,53.41667
-75.71442,39.55738
19.61908,49.07902
0.18947,38.80039
5.61957,52.35255
7.79030,47.54115
18.44362,50.54438
12.22940,51.74837
4.99020,60.40357
11.48985,50.03975
16.93013,52.41972
11.40815,48.10538
11.01237,49.21673
13.58132,54.43022
21.00525,52.22622
13.76097,51.13275
23.18567,53.14598
17.03770,52.43447
18.89593,48.45585
6.72943,51.23195
18.87995,50.14857
21.87005,50.00847
21.87303,49.96473
20.58872,50.86745
19.12167,47.79500
16.91337,51.12452
8.50932,49.53343
18.86898,50.13765
18.17468,54.67640
17.33958,50.48210
20.66783,52.44092
20.66783,52.44092
20.66783,52.44092
6.38880,52.71298
6.31923,50.81862
8.20748,53.16612
139.21592,35.78583
13.41060,49.83232
8.25608,52.26988
18.08618,54.75707
9.41320,51.25660
9.31538,52.08152
-3.63750,40.46475
-58.48207,-34.48277
17.15537,50.71605
9.40992,52.10285
19.11525,51.58308
19.94000,50.04500
13.74957,51.12625
-8.29170,41.92898
16.91680,52.36533
-92.13807,38.33915
10.20812,47.92378
14.98035,48.81968
13.75407,51.04065
20.96465,52.32407
-7.33798,37.18800
16.91680,52.36533
23.24108,50.71518
16.49710,50.57727
18.47163,49.99582
18.59370,52.98547
16.90395,52.37748
9.65728,52.28425
23.70493,53.19600
13.26162,52.38052
11.20523,50.24482
14.56600,53.41808
17.03583,51.13342
9.93573,53.55302
17.04900,51.09593
19.38033,53.28418
21.18522,52.30392
23.16113,53.13478
110.49218,24.77753
8.48877,50.05218
19.43572,53.26042
9.77400,53.57955
13.97558,51.08748
6.73000,52.76732
9.70908,53.57822
21.95300,50.16972
12.02775,48.97880
12.02022,48.96902
20.61200,52.40100
20.61200,52.40100
20.61200,52.40100
16.39427,48.23255
18.52867,54.49700
23.85050,52.70297
23.85050,52.70297
10.50278,51.50165
15.76597,46.83115
23.23600,53.32962
19.95928,50.03843
19.95928,50.03843
18.52867,54.49700
1.91870,41.60600
7.54965,51.54313
7.56667,51.55000
20.95952,51.30823
20.95952,51.30823
15.51005,50.82700
9.70908,53.57822
10.12245,54.29383
20.09587,54.22867
17.09835,51.11923
16.16355,51.21127
21.03302,52.21775
16.90395,52.37748
17.04743,51.11278
10.03495,54.30760
17.04563,51.11415
13.99368,46.62598
8.27833,52.12833
16.95553,52.58017
15.42213,52.48937
15.42213,52.48937
15.42213,52.48937
15.42213,52.48937
14.99780,53.29535
18.14195,51.05338
21.06030,52.29678
21.02988,52.22112
19.00478,50.84095
20.61200,52.40100
20.61200,52.40100
20.61200,52.40100
16.90090,52.39847
19.35083,49.84663
8.39947,49.00810
8.39947,49.00810
8.39947,49.00810
16.16777,51.20023
16.37940,48.56373
16.95195,51.13948
23.21262,53.14167
13.07417,49.55600
-74.19337,40.83453
-74.19017,40.84110
6.98765,52.52880
15.73862,50.89672
15.73862,50.89672
16.67128,52.67033
5.80020,52.83930
18.44483,-33.97180
18.03335,53.19283
9.79773,53.58000
14.65913,51.74327
11.47102,48.05237
9.72970,53.62305
-77.37552,38.30090
-19.94333,63.67612
9.36517,48.94283
10.87587,49.92852
9.01580,50.17789
19.26182,50.10268
8.64483,50.07200
9.78813,53.58380
9.79033,53.57308
9.79967,53.60802
-72.57217,42.07815
13.79230,52.48645
21.98818,50.03812
21.98818,50.03812
21.98818,50.03812
17.06972,52.41477
17.06972,52.41477
15.73862,50.89672
4.17752,50.45317
-1.15678,52.93477
7.52898,51.49508
18.52867,54.49700
16.91680,52.36533
7.50967,51.57243
10.41620,51.49047
25.96463,46.11405
7.74202,49.48222
25.96447,46.11407
-58.00407,-37.01738
13.69068,50.99185
20.82043,52.09597
-16.64032,28.27012
22.07375,53.18040
12.23305,54.02808
-1.14952,52.92610
6.81915,52.29568
10.07958,53.61917
4.81907,52.65165
7.53133,51.57735
20.66783,52.44092
9.37515,52.12523
8.64422,48.59647
9.63815,53.74805
10.67680,51.57380
10.11162,51.37607
18.50517,54.53213
-0.17355,51.26105
12.12642,54.09252
20.95717,52.30720
20.95717,52.30720
17.24547,50.88568
22.65775,49.23292
14.72373,62.96323
8.56500,52.80200
7.02125,51.01660
20.66783,52.44092
-4.67485,40.61895
10.19842,55.42853
-5.59810,43.49520
14.41223,50.13372
5.47467,59.82545
5.83917,49.97088
19.31530,50.09422
8.68947,51.85440
9.01072,48.68297
18.47180,54.52035
18.47180,54.52035
12.77858,52.28857
13.28507,56.21842
11.01142,49.82453
20.97802,50.02948
20.66783,52.44092
21.06030,52.29678
8.92160,52.17138
11.08140,51.74340
8.36795,52.41718
4.06190,51.28282
-2.96087,53.92335
6.51768,51.43690
14.54337,53.44438
9.15345,48.89288
12.98900,50.88010
12.51090,48.37017
15.04535,53.34135
13.14648,52.63312
16.50027,53.26653
11.31225,50.79287
6.62270,43.42847
12.09950,47.50824
-76.15602,25.11082
18.06745,59.17178
23.08798,53.86048
21.98067,51.32197
19.93900,50.04860
21.61112,47.53657
15.03033,46.29515
14.43557,51.16420
-119.64343,37.55083
7.40645,52.33930
4.28045,52.07612
10.06085,50.18747
2.84700,39.82627
-3.55225,40.77813
-76.79348,39.12510
10.11232,54.36025
27.46785,42.44342
20.66783,52.44092
21.05390,52.15340
21.00853,52.21303
15.84393,47.20285
-79.80987,35.67792
20.92408,50.01515
7.50423,51.50803
15.56455,51.26258
22.90972,54.25085
19.06448,47.48240
11.66667,52.11667
16.98425,52.40112
9.09080,46.02623
20.92408,50.01515
12.64405,47.86380
18.96617,52.15358
18.96617,52.15358
17.03912,51.06873
-4.09750,50.40917
14.25255,46.54542
7.97742,50.79415
9.73662,53.57410
7.57687,51.56042
9.72833,53.57617
7.52648,51.51880
20.92330,52.49008
7.67077,51.94450
10.07177,54.46658
19.36640,51.47220
12.13117,48.98317
12.13117,48.98317
12.03627,49.00147
12.03627,49.00147
-95.31180,39.22317
19.76128,53.15170
19.21227,50.08437
15.66860,50.80422
-1.14407,53.52985
-121.41110,43.89202
17.92303,50.68192
6.09413,50.92047
18.33935,-34.00985
11.13228,51.68903
13.99138,46.62610
11.63082,52.13773
8.64238,50.13222
7.59767,50.11443
-3.89813,40.52167
16.80688,52.42030
20.23497,52.21422
16.15688,51.20742
12.05108,48.13562
8.22855,52.66647
12.94212,50.82175
7.98933,52.91392
22.01610,50.02893
-0.57452,43.75965
18.50560,54.39013
18.82392,50.36273
6.95812,49.40313
7.52430,51.54045
22.00983,50.03457
8.39523,51.50728
16.53603,50.66763
12.34720,49.18128
12.34720,49.18128
18.47103,54.57630
8.05357,52.23772
10.53472,53.02013
8.04870,52.23870
19.77245,50.19077
19.47565,51.84585
8.35675,54.63233
17.10338,54.49030
8.65590,47.76890
13.98975,51.86048
18.64025,52.99118
9.39872,51.33555
9.97855,52.14208
7.48043,53.06880
6.95295,50.92633
18.52230,54.52005
8.49287,52.74082
10.69050,52.34078
18.51708,54.39360
67.22702,36.69803
16.25823,48.27777
10.14140,48.02208
-74.42967,43.99628
19.75200,53.24083
-83.90960,39.67577
18.53692,54.38355
7.45485,51.45100
18.50862,54.43200
19.99342,49.90258
-122.48048,47.25802
-122.48048,47.25802
13.37453,52.13873
18.14390,49.63145
8.33013,49.97285
15.21805,51.17108
15.21805,51.17108
19.95840,50.04247
15.47697,48.19473
-0.46093,51.37197
-43.19082,-22.99018
19.10630,52.64680
21.02902,52.21643
8.69723,52.00602
17.77493,54.49255
-3.30147,56.06492
12.12882,48.51032
21.18497,51.00213
18.88483,50.36258
9.73662,53.57410
15.09928,50.67168
2.92292,39.90022
20.83903,52.57328
14.39958,52.94150
20.80887,50.90990
9.07490,52.04222
15.04535,53.34135
6.65457,43.63197
18.65168,50.35902
18.27623,54.51288
6.89522,52.19270
5.46137,53.17627
-1.76888,53.54955
9.48318,51.08823
22.06703,49.23545
6.57527,43.54443
-111.97953,33.37005
9.54680,54.83215
16.92348,51.17102
13.93018,48.00793
18.54402,54.49137
2.56430,48.92832
22.53263,51.18930
-5.99423,41.09103
12.17395,50.53492
21.24405,49.54383
18.47875,53.41158
10.38560,47.34100
15.42895,52.05518
19.20445,50.80157
18.59865,54.34670
10.97192,51.64053
7.54053,51.53218
13.26653,52.40467
16.89397,52.34157
10.41413,50.99938
13.98868,52.28977
7.50755,51.51338
23.05742,54.03878
8.56880,53.55112
18.56242,54.40968
18.24337,54.52850
18.98165,50.44842
18.98208,50.51557
9.90438,51.50825
18.92775,50.34843
9.19853,51.50045
13.13745,52.39225
23.82697,52.68447
4.24720,50.20597
21.00650,52.26027
7.04848,51.01780
12.64742,47.82785
12.64742,47.82785
-5.08867,50.12733
-5.08867,50.12733
-5.08867,50.12733
-5.08867,50.12733
8.36847,50.33995
39.85857,57.48343
7.52983,50.57208
-15.39153,27.93928
-15.39153,27.93928
-1.53410,52.73362
10.05733,52.61430
15.04125,50.99803
8.82500,47.81667
9.63835,52.27412
15.68260,50.86382
18.92775,50.34843
22.37398,50.29575
22.95060,54.10395
13.56780,52.44292
18.89992,52.60643
17.89522,52.20572
10.86293,45.87750
18.66148,54.40652
9.71883,55.53610
12.88243,52.36168
14.39745,50.08327
14.02433,48.36500
10.23965,53.68237
10.23965,53.68237
-16.91157,32.65340
5.65667,52.05277
16.04967,50.55218
11.21235,53.97433
21.01417,52.24727
14.65932,49.77725
19.46380,51.76912
18.19077,49.86598
17.56128,53.70808
21.13363,50.57858
21.15400,50.56295
18.39392,54.73172
20.24807,51.96238
-5.43775,42.03073
-5.26540,42.16867
-5.03475,41.84227
-5.07312,41.75683
-5.36862,42.18108
16.36042,48.23463
20.48743,53.78167
20.69153,52.44125
16.82452,50.23403
11.29698,48.27190
13.92632,51.85500
23.45198,53.02308
17.08123,51.11518
18.98208,50.51557
18.80698,50.81198
18.80698,50.81198
7.25983,51.56820
14.39568,50.10408
-9.37967,38.78967
20.49115,53.51678
18.49180,54.62623
-115.38795,35.60463
34.82083,38.65765
16.25117,54.11917
18.88520,50.14968
17.96505,53.16695
8.50250,49.65370
6.88482,49.70138
18.98115,52.62210
19.07868,52.66728
-3.69772,42.33997
20.97765,52.92035
19.94265,49.27200
5.89568,50.94892
11.04822,50.94058
14.28412,53.85410
13.42997,50.17220
4.48122,51.53522
-82.62355,36.94195
-82.56910,36.97258
8.27347,50.13068
18.16593,54.60358
18.16593,54.60358
17.06792,51.10157
21.53800,52.56250
11.00690,49.59420
19.10045,50.80752
19.22498,50.87495
21.53767,52.56250
21.53767,52.56250
7.87428,47.98938
19.38397,53.25733
19.38397,53.25733
19.38397,53.25733
18.61345,53.00785
18.61345,53.00785
-3.57237,37.10860
19.17187,50.79972
22.96740,50.60857
21.06125,50.63112
21.06125,50.63112
21.53767,52.56250
11.55008,49.27042
12.84010,52.29235
-5.05915,50.15143
10.91673,50.59453
21.92195,51.31422
19.83060,50.21150
-3.72585,40.41738
20.68608,52.43698
24.84588,62.23735
14.19165,53.94305
14.32965,53.90505
22.56990,54.17042
22.56990,54.17042
22.56990,54.17042
22.56990,54.17042
18.79302,50.28933
18.02987,50.69210
7.59458,48.15012
-5.05915,50.15143
2.17192,41.42083
8.95555,54.21432
3.40070,49.39070
6.96595,51.05403
7.44277,48.25982
6.97175,50.94100
-59.01873,-37.98605
22.38512,50.28688
8.79313,51.98470
19.02806,54.33583
13.36477,52.14203
13.36477,52.14203
13.36477,52.14203
13.36477,52.14203
15.90455,52.59755
-3.64948,48.67032
18.44717,54.50602
13.34392,52.43947
13.34392,52.43947
-7.48043,52.41410
15.62882,45.87953
8.14222,47.88492
16.69892,52.39602
20.63825,50.89578
21.15400,50.56295
-0.73540,37.74417
15.38827,52.08618
16.73170,53.17895
10.89863,50.71035
19.26767,51.84768
8.59852,52.82212
15.55073,51.97763
7.56122,51.49345
-0.89717,41.66233
16.93013,52.41972
12.62180,48.91448
12.76343,48.39817
18.15975,50.45392
20.70042,52.12703
14.54878,53.43227
8.20695,47.86757
-82.52393,36.97145
-82.57108,36.99830
11.34733,48.81317
19.87837,51.36505
-0.90227,41.66798
15.83692,50.41562
10.11635,51.89582
15.59485,46.52060
8.45704,47.17699
18.15662,50.34358
18.15662,50.34358
17.77490,50.44627
7.27992,43.69502
21.00860,52.22885
17.76917,53.69950
-4.16090,40.54910
0.12785,46.38682
16.98308,51.06077
10.49637,52.15345
8.51387,51.94528
-2.89020,47.57513
18.72713,53.18403
16.82527,52.42127
16.82527,52.42127
139.62492,35.46442
20.31263,53.48795
-79.49628,40.31092
16.97868,51.08733
6.03013,47.23468
16.99440,51.09798
-3.54543,48.78377
-78.18320,43.95822
8.35680,52.89883
14.61170,50.15450
-9.72665,52.14917
17.08612,51.11347
22.15017,50.46682
22.15017,50.46682
22.15017,50.46682
8.16685,52.89610
8.02697,48.64367
7.81230,48.06003
34.31235,38.24485
-4.70000,40.72673
10.25542,55.91967
10.03893,55.89910
6.61155,47.29132
8.05108,49.43983
8.21030,53.14543
17.40567,50.83195
10.01245,54.58850
13.47595,52.29497
12.20643,55.30627
11.25672,49.48152
8.84073,53.62445
17.99468,50.67323
6.78498,51.20090
10.01245,54.58850
8.75678,51.71708
6.78108,51.14220
19.50483,49.86630
8.78633,48.55962
10.16658,54.11732
17.10920,51.10132
11.94038,58.90110
7.25732,51.36007
22.26910,50.31000
11.74543,48.38900
22.26593,50.30538
22.26593,50.30538
10.17448,53.47093
11.21062,47.66737
22.26983,50.31110
8.78667,48.54667
14.39637,50.13622
19.45973,54.28727
15.76827,50.77000
17.08612,51.11347
9.51442,51.27475
9.65400,52.40768
8.69902,49.28740
8.09750,49.24565
-79.60538,43.68585
8.69988,49.28550
8.56737,47.45328
15.33932,47.46920
9.58388,49.77100
15.23310,50.51365
18.93788,49.98240
12.91477,52.58353
12.91477,52.58353
19.89925,49.67133
10.15885,48.02057
7.08042,50.76163
21.05308,51.81252
13.14168,49.06272
13.44527,54.42147
14.52573,48.19622
12.14373,49.46430
19.02370,50.23367
20.28600,50.65383
2.51668,48.88780
9.90717,52.35400
39.03847,51.39962
5.18645,52.36768
16.44703,48.30485
15.51743,52.24883
15.51743,52.24883
7.07748,51.51183
19.06592,50.40200
9.84682,53.56890
9.83570,53.57280
-4.57312,40.40575
-3.61357,40.39577
8.28468,55.65455
-82.56923,36.94152
-82.56923,36.94152
17.56757,53.67993
66.64108,45.96228
10.25405,49.29547
9.99377,53.04143
13.43188,52.42232
10.60822,57.75057
10.60038,57.75038
24.69520,59.41693
-3.74102,40.42115
-3.74932,40.41892
-3.74102,40.42115
15.16093,52.83197
17.98082,54.09445
6.94977,50.87080
10.49350,56.24717
23.19967,53.13147
22.22297,50.06895
18.82052,50.36527
-82.79253,36.71118
12.91363,50.84018
10.50715,52.15150
16.25225,52.61583
16.10933,52.63290
21.08080,52.13385
9.91667,55.38722
22.12975,52.79737
10.40182,52.27535
14.40900,49.03967
8.92363,47.55630
9.18675,48.68967
-34.62883,84.19293
19.28365,51.76920
9.58555,53.51765
176.72137,-37.87977
19.94977,50.03008
15.51390,52.25237
15.51390,52.25237
15.51390,52.25237
15.51390,52.25237
15.51390,52.25237
17.16955,48.29512
17.05950,51.16603
22.02932,53.16975
7.03922,51.06780
13.48752,52.48077
10.29610,47.44813
11.54627,47.73367
16.33755,48.23397
19.10308,49.60500
9.21540,48.37080
19.83440,51.49550
17.99723,53.89683
14.55112,52.32253
19.12023,54.34417
21.88080,49.45098
19.41362,54.25085
21.88695,49.44798
21.86823,49.45293
18.39048,-34.03025
8.01373,49.35327
8.89727,47.22040
17.82933,53.69535
22.12345,52.79977
17.82695,53.71740
17.82695,53.71740
17.81988,53.73087
17.81988,53.73087
17.96213,53.77915
17.96213,53.77915
17.96213,53.77915
17.97187,54.46262
17.97187,54.46262
18.88520,50.14968
-122.85195,45.37440
12.49603,55.76445
19.90068,50.06017
19.02208,54.33917
17.08373,51.11415
19.90068,50.06017
18.97523,49.77748
11.85573,52.01188
8.68135,52.02008
14.92242,51.06280
6.97023,49.31980
7.07455,50.85415
-4.44037,48.34080
14.39362,50.08433
14.48367,52.06240
9.70952,53.35712
17.97187,54.46262
20.57445,52.25585
9.05423,50.18668
17.92115,50.65538
18.06937,59.32710
10.35267,50.98073
18.90222,50.35280
7.52648,51.51880
15.17612,50.37335
21.79248,50.49728
19.78288,51.46020
19.41303,54.25070
2.66988,48.91483
15.91245,50.86088
17.08480,51.10405
17.08480,51.10405
-16.73583,28.07795
7.84253,49.30188
11.54962,49.95058
9.95762,47.79515
11.88937,52.28483
18.02418,52.58837
19.24822,50.74805
11.25790,50.87160
6.88833,51.48833
11.46865,50.48470
19.38602,50.10197
18.67230,50.29522
8.70645,49.02282
7.89890,53.29100
13.78827,51.00205
6.91220,51.57655
21.60370,52.74348
18.49638,54.41688
18.49613,54.44460
19.92920,50.05578
18.98678,49.73658
4.29298,51.85938
16.62060,52.72465
7.51375,51.42317
11.05737,49.44220
-82.56910,36.97258
9.82453,54.41967
6.57052,43.73088
15.53870,52.24470
10.87322,48.39152
0.16460,38.81850
18.16593,54.60358
12.17553,50.69827
12.94885,49.23540
20.97710,50.03408
20.97710,50.03408
9.74588,53.57060
8.50245,55.09675
17.06305,51.30362
8.46578,52.86455
16.82527,52.42127
-3.93833,40.82298
-4.76067,50.49500
-4.76067,50.49500
18.58348,53.01772
15.51743,52.24883
21.07173,52.13652
17.06972,52.41477
-8.81058,52.70232
15.55400,50.83988
19.44327,53.27475
18.92963,50.29345
22.13600,52.80758
8.37447,37.10065
1.19803,52.08187
18.31683,54.72093
-9.00153,52.90568
16.90775,52.42100
19.94012,50.06112
22.00203,52.86588
2.60625,46.33858
20.60842,51.29042
20.60842,51.29042
17.00673,52.17993
17.01975,52.09015
10.72777,50.46110
10.88357,49.82993
5.72875,58.74992
1.64268,43.43293
-95.33318,29.94518
3.43147,39.67777
20.27615,49.65390
7.21457,52.48022
7.03682,51.49110
8.45032,48.05923
4.69753,52.66953
6.83183,51.27337
13.03383,63.40240
16.86328,47.73488
19.67847,49.48288
2.39600,48.84840
18.25943,54.51750
17.62032,54.49908
18.69287,52.90012
7.51375,51.42317
18.29873,54.57597
18.29873,54.57597
15.55400,50.83988
21.23645,52.12435
14.66538,53.31790
6.91812,51.97673
7.57342,47.11342
7.38398,51.49598
3.11097,39.79822
6.76893,47.52490
21.07125,52.11440
14.44208,48.99357
16.88673,52.42952
9.06070,51.20475
8.13207,51.57617
18.42478,53.35220
16.11477,50.61448
20.50593,52.27512
8.18155,52.36702
-123.06852,44.88460
-111.58850,40.60215
23.05723,53.16722
21.07312,52.13417
8.65268,49.75860
14.10787,52.66395
20.99735,49.98880
20.99735,49.98880
20.99735,49.98880
20.99735,49.98880
20.99735,49.98880
11.52572,46.52403
19.35200,51.75210
9.00732,51.67205
21.04660,50.86083
20.50350,49.43715
8.62332,51.71852
8.79502,48.17668
18.62225,49.74622
18.72590,50.82283
1.22815,41.41320
19.95928,50.03843
15.84683,57.67058
19.25100,50.36117
-4.17570,40.67985
9.25917,53.30055
9.76587,53.59995
11.05403,50.29510
12.53740,55.66657
-17.03010,32.70920
20.13050,49.47392
6.27515,50.83438
19.37208,53.25658
13.41435,52.28087
-73.40100,44.70400
-73.40100,44.70400
-73.47000,44.74750
16.95553,52.58017
19.63333,50.13600
19.37497,53.26480
19.37208,53.25658
16.90988,52.33407
30.51433,36.68250
9.35728,52.10498
8.35610,49.02015
20.86540,52.46370
19.44327,53.27475
15.68337,50.75977
19.56992,51.74448
6.01463,58.44012
4.00777,50.24912
6.39368,49.01462
21.17575,52.24412
17.04528,52.30653
10.53538,52.44995
23.55332,46.24953
6.19708,50.75572
9.35632,51.25950
15.23322,50.92385
15.25037,50.92200
-78.82422,33.75830
21.27587,50.52520
21.27587,50.52520
7.58147,51.35313
20.35210,50.36432
-1.92613,50.88740
19.06748,52.66127
18.40462,54.57857
21.94795,51.32222
20.20960,53.85630
10.08070,53.60000
8.81528,53.08218
20.79187,51.96775
10.63800,53.54898
10.05585,53.60248
10.08953,48.02730
10.15855,50.35060
21.06053,52.47893
21.06053,52.47893
9.99432,53.53972
21.22195,52.30225
25.23878,54.69293
7.99300,53.50462
10.71595,53.83322
16.56113,53.49433
12.17602,50.85690
19.52587,49.57242
10.00152,53.54942
7.08588,51.31672
9.84997,53.45403
15.65697,50.21253
23.17257,53.14360
17.92115,50.65538
7.81667,48.28333
15.53322,52.24970
7.09792,49.49695
18.75943,50.27887
17.38265,52.50958
19.67013,51.85468
19.95635,50.03328
11.64672,48.15733
1.19483,41.65452
16.39528,50.40480
8.75678,51.71708
12.43193,50.49765
12.93552,47.75275
144.98937,-37.92705
130.88500,-12.40803
15.53322,52.24970
19.12720,50.32092
18.00147,54.52413
11.72633,51.93688
20.48630,52.06977
6.60845,43.38497
6.60845,43.38497
21.02148,52.22267
20.47353,53.77765
16.97055,52.40727
21.08548,52.25438
14.65933,50.07625
13.62405,52.28755
21.05588,52.13852
20.48630,52.06977
7.56273,51.21247
5.02628,52.89872
7.56283,50.81650
2.38343,41.80845
17.05513,52.40377
4.29635,50.38483
-76.60548,40.97793
25.26842,61.28042
8.43252,52.17682
11.54180,51.02503
7.64333,51.38000
13.69907,54.37103
10.50908,50.17240
38.36123,58.15087
-0.62168,44.72422
21.75390,51.76490
16.97768,52.46623
25.78555,45.87327
-8.72758,42.23087
-96.50175,30.48443
6.41938,47.03602
20.48262,53.77870
7.78633,48.05063
19.20445,50.80157
7.44940,51.51740
10.13610,54.41085
20.66590,52.43197
1.63190,52.09160
13.48752,52.48077
22.28477,52.16043
13.88172,52.30397
14.40348,50.11517
